18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- COMMERCE)-OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP21.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- COMMERCE)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP21.pdf
17-09-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (LAW),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP22.pdf
18-09-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (LAW),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP22.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- LAW)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP22.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- LAW)-OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP22.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- LAW)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP22.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- LAW)-OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP22.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- LAW)-  NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP22.pdf
06-09-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (HINDI),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP01.pdf
07-09-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (HINDI),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP01.pdf
07-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HINDI)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP01.pdf
07-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HINDI)-OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP01.pdf
07-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HINDI)-NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP01.pdf
07-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HINDI)  (a) OTHER REASONS  ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP01.pdf
07-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HINDI)   (b) OTHER REASONS AND OVER AGE,https://psc.cg.gov.in/pdf/RESULT/AP09/ne_and_overage.pdf
07-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HINDI)-NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP01.pdf
06-09-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (ENGLISH),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP02.pdf
